ID,Chla,Precip,Depth,Area,WRT,Vol,TNLA,TrophicIndex,En/Lin-N,De/Lin-N,ln(En/Lin)-N,ln(De/Lin)-N,En/Lin-P,De/Lin-P,ln(En/Lin)-P,ln(De/Lin)-P,ln(En/De) of N,ln(En/De) of P,Long,Lat
13515,1.7,-12,9.9,18.64,297.3,184000000,11.7633252,1,0.00924105,0.301743014,-4.684099785,-1.198179571,0.004491405,0.465274226,-5.405589619,-0.765128313,-3.485920215,-4.640461306,19.8496,53.8227
164516,2.2,-12,5.3,1.4,69.2,7380000,11.40060801,2,0.215227805,0.31375716,-1.536058252,-1.159135967,0.190766317,0.645289548,-1.65670607,-0.438056151,-0.376922285,-1.218649918,-7.9616,53.867
164501,1.85,-12,3.9,1.16,54.2,4490000,11.40060801,1,0.13351339,0.287404238,-2.013553503,-1.246865559,0.063326961,0.622377973,-2.759444109,-0.474207697,-0.766687945,-2.285236412,21.3776,53.8214
1325851,2.7,-12,10.1,0.56,139.7,5650000,11.40060801,2,0.459886832,0.705980865,-0.776774838,-0.348167146,0.389934673,1.227560063,-0.941776059,0.205028511,-0.428607692,-1.14680457,20.5688,53.8374
1325421,1.2,-12,7.9,0.21,241.8,1630000,11.40060801,1,0.876335079,1.472372599,-0.132006751,0.386875113,0.355698717,2.237584689,-1.033671206,0.80539702,-0.518881863,-1.839068226,20.4189,53.7856
1326059,2.2,-12,10.1,0.95,76.7,9610000,11.40060801,2,0.203952029,0.389411951,-1.589870465,-0.943117496,0.188576732,0.77877222,-1.668250287,-0.250036677,-0.64675297,-1.418213611,21.4558,53.7789
1326059,3.7,-12,10.1,0.95,76.7,9610000,11.40060801,2,0.203952029,0.389411951,-1.589870465,-0.943117496,0.188576732,0.77877222,-1.668250287,-0.250036677,-0.64675297,-1.418213611,19.8406,53.7888
1326317,1.05,-12,11.1,0.37,115,4070000,11.40060801,1,0.269997734,0.72866991,-1.309341713,-0.316534448,0.126040425,1.315449576,-2.071152592,0.27417849,-0.992807265,-2.345331082,-8.6322,53.7651
1319556,10,-12,4.9,0.43,226.1,2110000,11.08520176,3,2.332792382,1.526036654,0.847065997,0.422673952,1.316438982,2.243626271,0.27493035,0.808093428,0.424392045,-0.533163078,-8.6322,53.7651
1319355,10,-12,4.6,0.21,757.9,980000,10.89595801,3,9.025014822,4.431969609,2.200000147,1.488844092,4.242385919,4.937051517,1.445125828,1.596768294,0.711156054,-0.151642466,-7.88,53.7806
1321457,50,-12,3.7,0.14,3.6,530000,11.58985176,4,2.078928923,0.181217429,0.73185282,-1.708057705,1.440020546,0.626121191,0.364657381,-0.46821133,2.439910525,0.832868711,20.575,53.7273
1317110,6.84,-12,7.4,0.94,87.9,6970000,10.43861895,2,0.296409385,0.427462493,-1.216013722,-0.849888729,0.243663095,0.829332826,-1.411968765,-0.187133726,-0.366124992,-1.224835039,21.8593,53.7202
1317636,3.8,-12,5.2,0.7,217.3,3680000,10.5017002,2,0.798138948,0.865274918,-0.225472577,-0.144707998,0.567275038,1.368414503,-0.566911017,0.313652773,-0.080764579,-0.88056379,-7.228,53.6631
13375,4.4,-12,7.7,20.84,217.2,160190000,10.89595801,2,0.019807565,0.235430261,-3.921691351,-1.44634054,0.016984583,0.389741818,-4.075449215,-0.942270763,-2.47535081,-3.133178452,-7.228,53.6631
13375,4,-12,7.7,20.84,217.2,160190000,10.89595801,2,0.019807565,0.235430261,-3.921691351,-1.44634054,0.016984583,0.389741818,-4.075449215,-0.942270763,-2.47535081,-3.133178452,-7.228,53.6631
13375,3.4,-12,7.7,20.84,217.2,160190000,10.89595801,2,0.019807565,0.235430261,-3.921691351,-1.44634054,0.016984583,0.389741818,-4.075449215,-0.942270763,-2.47535081,-3.133178452,-7.3604,53.6497
13375,3.6,-12,7.7,20.84,217.2,160190000,10.89595801,2,0.019807565,0.235430261,-3.921691351,-1.44634054,0.016984583,0.389741818,-4.075449215,-0.942270763,-2.47535081,-3.133178452,-7.3604,53.6497
13375,4,-12,7.7,20.84,217.2,160190000,10.89595801,2,0.019807565,0.235430261,-3.921691351,-1.44634054,0.016984583,0.389741818,-4.075449215,-0.942270763,-2.47535081,-3.133178452,-7.3604,53.6497
13375,4,-12,7.7,20.84,217.2,160190000,10.89595801,2,0.019807565,0.235430261,-3.921691351,-1.44634054,0.016984583,0.389741818,-4.075449215,-0.942270763,-2.47535081,-3.133178452,-7.3604,53.6497
1320052,6,-12,3.5,0.15,995.1,520000,10.89595801,2,10.07269389,4.226898559,2.309828188,1.441468523,5.636014133,4.674732769,1.729177102,1.542171999,0.868359665,0.187005102,-9.764,53.6518
1320998,7.7,-12,4.4,0.43,154.9,1890000,10.89595801,3,2.136594778,1.191537244,0.759213336,0.175244275,1.228006511,1.904875563,0.205392131,0.644416685,0.583969061,-0.439024554,-9.764,53.6518
1320998,6.9,-12,4.4,0.43,154.9,1890000,10.89595801,2,1.217580193,0.835853854,0.196865441,-0.179301497,0.894517174,1.415484589,-0.111471177,0.347471938,0.376166938,-0.458943115,21.7387,53.6161
1320951,14,-12,4,0.17,27.6,680000,10.89595801,3,2.523345071,0.550224752,0.92558543,-0.597428445,1.692319661,1.2728654,0.526100168,0.241270579,1.523013875,0.284829589,-9.8522,53.5602
1320979,6,-12,3.4,0.14,18,490000,10.89595801,2,1.606617595,0.314374877,0.474131097,-1.15716913,1.412117222,0.844661162,0.345090154,-0.168819724,1.631300227,0.513909878,-7.392,53.5735
163152,9.75,-12,4.3,4.15,29.6,17880000,10.7540252,3,0.104177373,0.169165543,-2.261660324,-1.776877501,0.077223243,0.402229915,-2.561054787,-0.910731426,-0.484782823,-1.650323361,-7.392,53.5735
1320781,254,-12,4.1,0.51,83.9,2090000,10.89595801,4,2.520474693,0.866045643,0.924447254,-0.143817666,1.22842516,1.516061684,0.205732992,0.416115975,1.06826492,-0.210382984,-7.392,53.5735
163508,16,-12,6.3,1.42,93.9,8900000,11.08520176,3,0.385800528,0.543167175,-0.952434809,-0.610338133,0.257489681,0.985838579,-1.356775632,-0.014262651,-0.342096676,-1.342512981,-7.392,53.5735
163508,50,-12,6.3,1.42,93.9,8900000,11.08520176,4,0.68606247,0.62950355,-0.376786591,-0.462823786,0.362622869,1.08973562,-1.014391914,0.085935116,0.086037195,-1.100327031,-7.392,53.5735
163508,28,-12,6.3,1.42,93.9,8900000,11.08520176,3,0.385800528,0.543167175,-0.952434809,-0.610338133,0.257489681,0.985838579,-1.356775632,-0.014262651,-0.342096676,-1.342512981,-7.392,53.5735
163508,22,-12,6.3,1.42,93.9,8900000,11.08520176,3,0.385800528,0.543167175,-0.952434809,-0.610338133,0.257489681,0.985838579,-1.356775632,-0.014262651,-0.342096676,-1.342512981,-7.392,53.5735
1321214,106,-12,4.8,0.26,177.5,1260000,10.89595801,4,6.260773973,1.830859393,1.834303815,0.60478547,2.782530565,2.690481214,1.023360789,0.989720068,1.229518345,0.033640721,12.6922,53.5294
1321239,8,-12,4.5,0.21,65.6,950000,10.7540252,3,2.861122226,0.893999401,1.051213935,-0.112050174,1.755008941,1.712173685,0.562473951,0.537763724,1.163264109,0.024710227,12.3554,53.5474
1321246,86,-12,5.4,0.69,151.7,3710000,10.7540252,4,2.031850738,1.136274786,0.708947071,0.12775518,0.952911652,1.751704578,-0.048233085,0.560589358,0.581191891,-0.608822443,-9.8444,53.4657
1321336,6,-12,3.9,0.16,384.5,630000,11.60562207,2,5.273365772,2.213575842,1.662668825,0.794609236,3.502163569,3.024541281,1.25338094,1.106759437,0.868059589,0.146621503,-9.8444,53.4657
1321069,8,-12,3.9,0.14,4.8,530000,11.08520176,3,1.330889137,0.18874456,0.285847243,-1.667360714,1.093878831,0.641525871,0.08972994,-0.443905767,1.953207957,0.533635707,13.2473,53.3803
1320733,17,-12,4.1,0.49,8.4,2030000,11.08520176,3,0.482678352,0.168361675,-0.728404785,-1.781640783,0.390785142,0.514130568,-0.93959738,-0.665278023,1.053235998,-0.274319357,-9.2137,53.3727
1320733,10.5,-12,4.1,0.49,8.4,2030000,11.08520176,3,0.482678352,0.168361675,-0.728404785,-1.781640783,0.390785142,0.514130568,-0.93959738,-0.665278023,1.053235998,-0.274319357,13.4621,53.3462
1318611,5.77,-12,3.8,0.38,79.3,1440000,10.43861895,2,1.149861603,0.565561771,0.13964159,-0.569935758,0.864428144,1.108988425,-0.145687096,0.103448271,0.709577347,-0.249135367,13.1696,53.3109
1321155,5.2,-12,4.1,0.41,156.1,1660000,10.89595801,2,1.351762299,0.855568863,0.301409148,-0.155988695,0.983298261,1.445471667,-0.016842785,0.368435682,0.457397843,-0.385278467,13.2423,53.257
163484,8,-12,5.6,1.41,8,7820000,10.89595801,3,0.131822332,0.108732146,-2.026300232,-2.218867796,0.113472866,0.340447026,-2.176191536,-1.077495742,0.192567564,-1.098695794,12.8886,53.2412
163496,12,-12,6.7,2.22,15.5,14830000,10.89595801,3,0.10068272,0.140826979,-2.295781095,-1.960223239,0.083199457,0.383191891,-2.48651446,-0.959219395,-0.335557857,-1.527295065,12.9886,53.2333
1321164,35.375,-12,4.7,0.9,26.6,4220000,10.7540252,4,0.751489162,0.328521995,-0.285698492,-1.113151488,0.427466218,0.747367337,-0.849880016,-0.291198465,0.827452996,-0.558681551,13.8441,53.2085
163449,36,-12,5.5,1.14,890.5,6230000,11.08520176,4,2.785137176,2.983601406,1.024297128,1.093131096,1.114764952,3.129172298,0.108643577,1.140768528,-0.068833969,-1.032124951,12.8919,53.2068
163449,38,-12,5.5,1.14,890.5,6230000,11.08520176,4,2.785137176,2.983601406,1.024297128,1.093131096,1.114764952,3.129172298,0.108643577,1.140768528,-0.068833969,-1.032124951,13.0335,53.206
163144,14,-12,9.3,9.29,200.5,86520000,10.7540252,3,0.065310259,0.434171556,-2.728606144,-0.834315533,0.043400178,0.683186281,-3.137291736,-0.380987718,-1.894290612,-2.756304018,-8.5761,53.1886
163144,15.5,-12,9.3,9.29,200.5,86520000,10.7540252,3,0.065310259,0.434171556,-2.728606144,-0.834315533,0.043400178,0.683186281,-3.137291736,-0.380987718,-1.894290612,-2.756304018,-8.5761,53.1886
163144,13.5,-12,9.3,9.29,200.5,86520000,10.7540252,3,0.065310259,0.434171556,-2.728606144,-0.834315533,0.043400178,0.683186281,-3.137291736,-0.380987718,-1.894290612,-2.756304018,-8.5761,53.1886
163144,14.5,-12,9.3,9.29,200.5,86520000,10.7540252,3,0.065310259,0.434171556,-2.728606144,-0.834315533,0.043400178,0.683186281,-3.137291736,-0.380987718,-1.894290612,-2.756304018,13.289,53.2009
1318577,6.31,-12,3.8,0.37,189.6,1380000,10.43861895,2,1.794277754,1.010628374,0.584602576,0.01057229,1.220257832,1.633234258,0.199062174,0.490562256,0.574030286,-0.291500082,13.2096,53.1744
1318688,5.06,-12,3.8,0.2,94.7,740000,10.43861895,2,2.3696014,0.812457244,0.862721756,-0.207691989,1.70731688,1.518561358,0.534923062,0.417763411,1.070413745,0.117159651,13.0247,53.1522
1321983,101,-12,3.8,0.7,39.1,2700000,11.55831113,4,1.295798698,0.465445068,0.25912726,-0.764761195,0.723760971,0.968998909,-0.323294092,-0.031491793,1.023888455,-0.291802299,12.9389,53.1247
163663,52,-12,5.1,2.91,231.6,14910000,11.55831113,4,0.591053328,0.863006141,-0.525849033,-0.147333473,0.292082663,1.235090966,-1.230718425,0.211144624,-0.37851556,-1.441863049,12.8707,53.1232
1321983,65,-12,3.8,0.7,39.1,2700000,11.55831113,4,1.295798698,0.465445068,0.25912726,-0.764761195,0.723760971,0.968998909,-0.323294092,-0.031491793,1.023888455,-0.291802299,-3.5314,53.0895
163663,58,-12,5.1,2.91,231.6,14910000,11.55831113,4,0.591053328,0.863006141,-0.525849033,-0.147333473,0.292082663,1.235090966,-1.230718425,0.211144624,-0.37851556,-1.441863049,-6.2016,53.083
163663,73,-12,5.1,2.91,231.6,14910000,11.55831113,4,0.591053328,0.863006141,-0.525849033,-0.147333473,0.292082663,1.235090966,-1.230718425,0.211144624,-0.37851556,-1.441863049,13.2345,53.0608
1321983,6,-12,3.8,0.7,39.1,2700000,11.55831113,2,0.415252358,0.281725718,-0.878868853,-1.266821314,0.3743586,0.651398097,-0.982541118,-0.428634307,0.387952462,-0.553906811,-6.2023,53.0588
163676,14,-12,7.1,5.39,187.2,38050000,11.55831113,3,0.12657371,0.51147305,-2.066930456,-0.670460383,0.085578493,0.811193168,-2.458321279,-0.209249068,-1.396470072,-2.249072211,-8.9367,52.9829
162724,2.6,-12,6.4,3.48,75.2,22240000,10.43861895,2,0.083598432,0.233654779,-2.481730518,-1.453910556,0.072099361,0.477587784,-2.629710094,-0.739007295,-1.027819962,-1.890702799,-8.6585,52.9853
162724,2.07,-12,6.4,3.48,75.2,22240000,10.43861895,2,0.083598432,0.233654779,-2.481730518,-1.453910556,0.072099361,0.477587784,-2.629710094,-0.739007295,-1.027819962,-1.890702799,-8.6585,52.9853
162317,3.6,-12,5.7,1.43,27.8,8190000,11.19559395,2,0.130387283,0.171374398,-2.03724616,-1.763904654,0.127465512,0.431459038,-2.059909446,-0.840582702,-0.273341506,-1.219326743,-8.6585,52.9853
162317,2.4,-12,5.7,1.43,27.8,8190000,11.19559395,2,0.130387283,0.171374398,-2.03724616,-1.763904654,0.127465512,0.431459038,-2.059909446,-0.840582702,-0.273341506,-1.219326743,-9.0888,52.9545
162317,2.8,-12,5.7,1.43,27.8,8190000,11.19559395,2,0.130387283,0.171374398,-2.03724616,-1.763904654,0.127465512,0.431459038,-2.059909446,-0.840582702,-0.273341506,-1.219326743,-9.0888,52.9545
1317278,3.2,-12,4.2,0.26,58.5,1080000,11.08520176,2,1.287224094,0.536098458,0.252488035,-0.623437444,1.047350955,1.118753324,0.046264076,0.112214962,0.875925479,-0.065950886,-9.0888,52.9545
1316573,6.735,-12,3.9,0.13,42.8,510000,10.43861895,2,2.434898807,0.570024758,0.889905198,-0.562075485,1.89713659,1.262966064,0.640345692,0.233462974,1.451980683,0.406882718,-9.0411,52.945
1315330,10.575,-12,4.6,0.32,94.8,1480000,11.19559395,3,2.147500083,0.967839503,0.764304414,-0.032689008,1.325906455,1.718150092,0.282096342,0.541248184,0.796993422,-0.259151842,-9.0411,52.945
1315723,2.7,-12,4.7,0.18,1009.9,870000,11.19559395,2,6.640637096,3.979722063,1.893207907,1.381211984,3.932625518,4.397764546,1.369307274,1.481096354,0.511995924,-0.11178908,-3.9445,52.9114
1316154,1.9,-12,5.6,0.2,344,1100000,11.19559395,1,1.432244368,1.889330047,0.359242702,0.636222294,0.530207196,2.653871639,-0.634487412,0.97601957,-0.276979592,-1.610506982,-8.9018,52.9213
1316144,1.65,-12,6.8,0.23,1027.8,1600000,11.19559395,1,1.819713065,3.664561849,0.598678832,1.298708778,0.609831674,4.047084183,-0.494572303,1.397996667,-0.700029946,-1.89256897,-8.9018,52.9213
1316897,2.4,-12,2.9,0.14,213.2,410000,10.43861895,2,6.119988616,1.584081198,1.811560236,0.460004554,3.860104483,2.461950231,1.350694251,0.900953813,1.351555683,0.449740439,-8.9018,52.9213
1315369,5.4,-12,4.3,0.47,141.8,1980000,11.19559395,2,1.066432035,0.762448838,0.06431853,-0.271219871,0.808971167,1.318265694,-0.211992003,0.276317005,0.3355384,-0.488309007,-8.9018,52.9213
1315369,4.2,-12,4.3,0.47,141.8,1980000,11.19559395,2,1.066432035,0.762448838,0.06431853,-0.271219871,0.808971167,1.318265694,-0.211992003,0.276317005,0.3355384,-0.488309007,111.8461,52.822
1315369,4.8,-12,4.3,0.47,141.8,1980000,11.19559395,2,1.066432035,0.762448838,0.06431853,-0.271219871,0.808971167,1.318265694,-0.211992003,0.276317005,0.3355384,-0.488309007,-8.7654,52.8208
1315281,23.085,-12,5.2,0.24,116.3,1220000,11.19559395,3,2.873233513,1.235353071,1.055438055,0.211356817,1.738102928,2.0879067,0.552794247,0.736161985,0.844081238,-0.183367738,17.2578,52.825
1316731,4.4,-12,3,0.46,10.4,1400000,10.43861895,2,0.428985494,0.139145962,-0.846332175,-1.972231813,0.399169072,0.428950523,-0.918370214,-0.846413699,1.125899639,-0.071956515,-9.303,52.7931
162373,2.5,-12,16.2,2.43,326.2,39350000,11.19559395,2,0.113780855,0.700336865,-2.173481005,-0.356193825,0.095463659,1.029354511,-2.34900964,0.028931918,-1.817287181,-2.377941558,-9.303,52.7931
162373,2.4,-12,16.2,2.43,326.2,39350000,11.19559395,2,0.113780855,0.700336865,-2.173481005,-0.356193825,0.095463659,1.029354511,-2.34900964,0.028931918,-1.817287181,-2.377941558,111.7086,52.7717
1316280,7.04,-12,3.9,0.54,342.7,2130000,11.19559395,3,2.681272075,1.835664702,0.986291337,0.607406652,1.43130533,2.468942754,0.358586846,0.903790024,0.378884685,-0.545203178,-3.4984,52.7799
162433,4.8,-12,4.5,1.04,28.3,4670000,10.43861895,2,0.226801474,0.195905221,-1.483680208,-1.630124304,0.202087306,0.489177567,-1.599055468,-0.715029732,0.146444096,-0.884025736,-8.8252,52.7688
162433,4.6,-12,4.5,1.04,28.3,4670000,10.43861895,2,0.226801474,0.195905221,-1.483680208,-1.630124304,0.202087306,0.489177567,-1.599055468,-0.715029732,0.146444096,-0.884025736,17.0196,52.7341
1316754,2.15,-12,5.5,0.55,42.5,3040000,10.43861895,2,0.44601714,0.326347887,-0.807397898,-1.119791328,0.379009386,0.738369817,-0.970194309,-0.303310473,0.31239343,-0.666883836,14.2191,52.6267
1316490,8.99,-12,4.9,0.35,64.2,1730000,11.19559395,3,1.553120581,0.724661236,0.440266185,-0.322050994,1.012242216,1.40411239,0.012167886,0.339405353,0.76231718,-0.327237467,16.2321,52.5693
162438,3.815,-12,7.2,2.02,55.5,14600000,10.5017002,2,0.112986772,0.235967268,-2.180484532,-1.44406218,0.100692893,0.512118766,-2.295680056,-0.669198716,-0.736422353,-1.62648134,16.501,52.5069
162380,3.8,-12,7.7,1.68,22,12900000,11.19559395,2,0.079057824,0.138238347,-2.537575741,-1.97877593,0.082368829,0.367339017,-2.496548207,-1.001470104,-0.55879981,-1.495078104,17.3782,52.5357
162380,7.3,-12,7.7,1.68,22,12900000,11.19559395,3,0.1387297,0.197063324,-1.975227845,-1.624230158,0.113077156,0.494343155,-2.179684899,-0.704525357,-0.350997688,-1.475159542,15.5411,52.4944
162380,9.7,-12,7.7,1.68,22,12900000,11.19559395,3,0.1387297,0.197063324,-1.975227845,-1.624230158,0.113077156,0.494343155,-2.179684899,-0.704525357,-0.350997688,-1.475159542,17.1581,52.4781
1315395,2.88,-12,4.1,0.35,400.6,1450000,11.03789082,2,2.464424955,1.684180854,0.901958496,0.521279305,1.617728668,2.304503759,0.481023109,0.834865364,0.380679191,-0.353842255,-3.6157,52.4832
1330066,46.36,-12,2.5,0.22,30.1,560000,11.87371738,4,4.865061521,0.611368039,1.582079361,-0.492056146,2.629136447,1.32788747,0.966655445,0.283589311,2.074135507,0.683066134,16.7871,52.4604
1329927,9.7,-12,2.7,0.15,20,400000,11.87371738,3,3.103391923,0.467596382,1.132495682,-0.760149787,2.207074694,1.159737201,0.791667971,0.148193428,1.892645469,0.643474542,13.6482,52.4376
1330156,5.22,-12,3.1,0.17,146.6,530000,11.87371738,2,3.659594902,1.150878536,1.297352459,0.140525595,2.701760915,1.948428868,0.993903751,0.667023339,1.156826863,0.326880412,4.6707,52.4039
1330269,4.575,-12,3.8,0.1,738,380000,11.87371738,2,11.54581134,4.060893314,2.446322717,1.401402977,7.111211204,4.772400311,1.961672582,1.562849388,1.044919739,0.398823193,12.6503,52.3705
165261,3.1,-12,1.4,1.11,49.2,1610000,11.74755488,2,0.617768772,0.274366275,-0.481641046,-1.293291296,0.502991606,0.606656981,-0.687181798,-0.499791754,0.81165025,-0.187390044,16.6175,52.3784
165261,7.5,-12,1.4,1.11,49.2,1610000,11.74755488,3,1.084053059,0.391118176,0.080706849,-0.938745524,0.690514374,0.816403136,-0.370318489,-0.202847007,1.019452373,-0.167471482,15.4938,52.3301
1328586,5.6,-12,5.9,0.64,381.9,3760000,11.40060801,2,0.980802635,1.295070408,-0.019384028,0.258565063,0.704320438,1.805520121,-0.350521858,0.590848706,-0.27794909,-0.941370564,4.8273,52.332
1328586,6,-12,5.9,0.64,381.9,3760000,11.40060801,2,0.980802635,1.295070408,-0.019384028,0.258565063,0.704320438,1.805520121,-0.350521858,0.590848706,-0.27794909,-0.941370564,106.7153,52.3041
1328586,4,-12,5.9,0.64,381.9,3760000,11.40060801,2,0.980802635,1.295070408,-0.019384028,0.258565063,0.704320438,1.805520121,-0.350521858,0.590848706,-0.27794909,-0.941370564,16.6074,52.2673
1328586,8.95,-12,5.9,0.64,381.9,3760000,11.40060801,3,1.721100424,1.846165592,0.542963868,0.613110835,0.966901597,2.429762348,-0.03365855,0.887793453,-0.070146968,-0.921452003,5.0595,52.2678
13484,4.58,-12,3,10.82,134,32960000,11.74755488,2,0.05836431,0.220697103,-2.841050713,-1.510964093,0.049684445,0.403029108,-3.002063376,-0.908746491,-1.33008662,-2.093316885,-10.0436,52.2603
13484,4.62,-12,3,10.82,134,32960000,11.74755488,2,0.05836431,0.220697103,-2.841050713,-1.510964093,0.049684445,0.403029108,-3.002063376,-0.908746491,-1.33008662,-2.093316885,-10.0436,52.2603
13484,3.54,-12,3,10.82,134,32960000,11.74755488,2,0.05836431,0.220697103,-2.841050713,-1.510964093,0.049684445,0.403029108,-3.002063376,-0.908746491,-1.33008662,-2.093316885,13.7841,52.2416
13484,5.095,-12,3,10.82,134,32960000,11.74755488,2,0.05836431,0.220697103,-2.841050713,-1.510964093,0.049684445,0.403029108,-3.002063376,-0.908746491,-1.33008662,-2.093316885,4.7236,52.2426
13484,5.095,-12,3,10.82,134,32960000,11.74755488,2,0.05836431,0.220697103,-2.841050713,-1.510964093,0.049684445,0.403029108,-3.002063376,-0.908746491,-1.33008662,-2.093316885,17.1112,52.2103
1326499,10,-12,1.8,0.52,25.8,940000,11.02212051,3,1.460807319,0.342911028,0.378989241,-1.070284259,0.952635723,0.817401741,-0.048522691,-0.201624578,1.4492735,0.153101887,4.7172,52.1922
164606,7.48,-12,6.4,3.61,89.5,23250000,11.40060801,3,0.144498529,0.368050564,-1.934485952,-0.999534947,0.102555305,0.683661776,-2.277353068,-0.380291963,-0.934951005,-1.897061106,4.5412,52.2034
164606,4.54,-12,6.4,3.61,89.5,23250000,11.40060801,2,0.082345304,0.258184529,-2.496833847,-1.35408072,0.074704393,0.508018858,-2.594216377,-0.67723671,-1.142753128,-1.916979667,4.6465,52.1923
164606,11.21,-12,6.4,3.61,89.5,23250000,11.40060801,3,0.144498529,0.368050564,-1.934485952,-0.999534947,0.102555305,0.683661776,-2.277353068,-0.380291963,-0.934951005,-1.897061106,4.6465,52.1923
1199,5,-12,15.4,113.87,106.3,1756410000,11.02212051,2,0.001525085,0.07691677,-6.485704854,-2.565031346,0.001632449,0.15260548,-6.417674118,-1.879899253,-3.920673508,-4.537774865,4.802,52.154
1199,4.8,-12,15.4,113.87,106.3,1756410000,11.02212051,2,0.001525085,0.07691677,-6.485704854,-2.565031346,0.001632449,0.15260548,-6.417674118,-1.879899253,-3.920673508,-4.537774865,4.453,52.1124
1199,4.6,-12,15.4,113.87,106.3,1756410000,11.02212051,2,0.001525085,0.07691677,-6.485704854,-2.565031346,0.001632449,0.15260548,-6.417674118,-1.879899253,-3.920673508,-4.537774865,4.453,52.1124
1199,5.95,-12,15.4,113.87,106.3,1756410000,11.02212051,2,0.001525085,0.07691677,-6.485704854,-2.565031346,0.001632449,0.15260548,-6.417674118,-1.879899253,-3.920673508,-4.537774865,-9.8625,52.0551
1199,6.3,-12,15.4,113.87,106.3,1756410000,11.02212051,2,0.001525085,0.07691677,-6.485704854,-2.565031346,0.001632449,0.15260548,-6.417674118,-1.879899253,-3.920673508,-4.537774865,-9.8625,52.0551
1322123,67.34,-12,3.6,0.49,109.2,1770000,11.44791895,4,3.17206964,1.044930263,1.154384258,0.043950149,1.53637855,1.724575694,0.429428056,0.544981045,1.110434109,-0.115552989,-9.8625,52.0551
1322293,3.65,-12,3.9,0.45,83.8,1770000,11.5110002,2,0.913381099,0.549546736,-0.090602071,-0.598661456,0.743099868,1.066915511,-0.296924832,0.064771786,0.508059385,-0.361696617,-9.8625,52.0551
1322037,4,-12,2.9,0.41,51.2,1180000,11.44791895,2,0.993764152,0.412590128,-0.006255372,-0.885300605,0.822851479,0.892248966,-0.194979557,-0.114010075,0.879045233,-0.080969482,-9.8625,52.0551
1322056,3.45,-12,2.9,0.5,62.2,1450000,11.44791895,2,0.895788509,0.43427514,-0.110050933,-0.834076984,0.730474032,0.901930738,-0.314061597,-0.103217549,0.724026051,-0.210844048,4.7565,52.0458
1322037,4.4,-12,2.9,0.41,51.2,1180000,11.44791895,2,0.993764152,0.412590128,-0.006255372,-0.885300605,0.822851479,0.892248966,-0.194979557,-0.114010075,0.879045233,-0.080969482,4.7559,52.027
163782,2.4,-12,2.2,1.32,104,2890000,11.44791895,2,0.538622401,0.41893314,-0.618740508,-0.870043943,0.416224138,0.786649431,-0.87653137,-0.239972579,0.251303435,-0.63655879,4.7559,52.027
163782,2.8,-12,2.2,1.32,104,2890000,11.44791895,2,0.538622401,0.41893314,-0.618740508,-0.870043943,0.416224138,0.786649431,-0.87653137,-0.239972579,0.251303435,-0.63655879,-9.419,52.006
163667,20.225,-12,3.8,1.53,18.8,5760000,11.55831113,3,0.235709517,0.18429793,-1.44515509,-1.691201647,0.185668533,0.478095592,-1.683792276,-0.737944584,0.246046557,-0.945847692,-9.419,52.006
164046,3.63,-12,6,9.73,1251.5,58070000,11.60562207,2,0.113091966,0.99151739,-2.179553934,-0.008518792,0.079199397,1.102399283,-2.535786593,0.097488971,-2.171035142,-2.633275564,-9.419,52.006
164046,4.34,-12,6,9.73,1251.5,58070000,11.60562207,2,0.113091966,0.99151739,-2.179553934,-0.008518792,0.079199397,1.102399283,-2.535786593,0.097488971,-2.171035142,-2.633275564,-9.419,52.006
164046,4.305,-12,6,9.73,1251.5,58070000,11.60562207,2,0.113091966,0.99151739,-2.179553934,-0.008518792,0.079199397,1.102399283,-2.535786593,0.097488971,-2.171035142,-2.633275564,18.5827,51.9987
164046,3.945,-12,6,9.73,1251.5,58070000,11.60562207,2,0.113091966,0.99151739,-2.179553934,-0.008518792,0.079199397,1.102399283,-2.535786593,0.097488971,-2.171035142,-2.633275564,-9.5948,51.9791
164046,3.87,-12,6,9.73,1251.5,58070000,11.60562207,2,0.113091966,0.99151739,-2.179553934,-0.008518792,0.079199397,1.102399283,-2.535786593,0.097488971,-2.171035142,-2.633275564,-9.5948,51.9791
164046,4.4,-12,6,9.73,1251.5,58070000,11.60562207,2,0.113091966,0.99151739,-2.179553934,-0.008518792,0.079199397,1.102399283,-2.535786593,0.097488971,-2.171035142,-2.633275564,-9.5948,51.9791
164046,4.455,-12,6,9.73,1251.5,58070000,11.60562207,2,0.113091966,0.99151739,-2.179553934,-0.008518792,0.079199397,1.102399283,-2.535786593,0.097488971,-2.171035142,-2.633275564,-9.5948,51.9791
1321648,4.4,-12,3.6,0.49,60.8,1800000,11.5110002,2,0.764441587,0.431182614,-0.268609664,-0.84122358,0.641590381,0.899789677,-0.443805215,-0.105594235,0.572613916,-0.33821098,-9.5948,51.9791
163928,5.49,-12,12,8.88,138.3,106910000,11.60562207,2,0.025443154,0.243040357,-3.671308562,-1.414527772,0.024542907,0.439569079,-3.707332392,-0.821960398,-2.25678079,-2.885371994,-9.5948,51.9791
163928,7.225,-12,12,8.88,138.3,106910000,11.60562207,3,0.044647335,0.346462047,-3.108960667,-1.059981999,0.033692868,0.591546106,-3.390469083,-0.525015651,-2.048978668,-2.865453432,-9.5948,51.9791
