"","ID","Chla","Depth","Area","WRT","Vol","T","TI","TrophicIndex"
"4892","1326587",4.6,2.9,0.9,333.7,2590000,11.35329707,"1","2"
"4893","1327086",3.205,3,0.23,6.5,690000,11.40060801,"1","2"
"4894","164797",2.67,1.7,1.03,39.4,1780000,11.40060801,"1","2"
"4895","1327842",6.145,2.7,0.26,55.2,7e+05,11.35329707,"1","2"
"4896","164657",9.25,2.5,1.15,50.2,2870000,11.40060801,"2","3"
"4897","164657",9.3,2.5,1.15,50.2,2870000,11.40060801,"2","3"
"4898","164657",8,2.5,1.15,50.2,2870000,11.40060801,"2","3"
"4899","164657",13,2.5,1.15,50.2,2870000,11.40060801,"2","3"
"4900","164732",1.6,2.8,1.5,117.8,4140000,11.40060801,"1","1"
"4901","164626",2.405,5.1,1.07,15.7,5480000,11.35329707,"1","2"
"4902","164626",2.405,5.1,1.07,15.7,5480000,11.35329707,"1","2"
"4903","164626",2.67,5.1,1.07,15.7,5480000,11.35329707,"1","2"
"4904","1327506",3.74,3.1,0.23,1.8,730000,11.40060801,"1","2"
"4905","1326800",11,2.7,0.56,20.5,1540000,11.40060801,"2","3"
"4906","164594",4,1.6,1.07,6.4,1710000,11.40060801,"1","2"
"4907","164772",5.875,5.2,1.54,122,8060000,11.35329707,"1","2"
"4908","164772",4.81,5.2,1.54,122,8060000,11.35329707,"1","2"
"4909","1326558",15,4.9,0.76,195.5,3720000,11.35329707,"2","3"
"4910","1326558",13,4.9,0.76,195.5,3720000,11.35329707,"2","3"
"4911","1327466",1.6,2.6,0.22,215.1,580000,11.35329707,"1","1"
"4912","1331346",25.9,4.6,0.23,0.4,1060000,11.54254082,"2","3"
"4913","165579",21.55,9.6,5.18,21.1,5e+07,11.54254082,"2","3"
"4914","165579",43.05,9.6,5.18,21.1,5e+07,11.54254082,"3","4"
"4915","165579",62.1,9.6,5.18,21.1,5e+07,11.54254082,"3","4"
"4916","165623",42,3.1,1.1,7.6,3390000,10.42284863,"3","4"
"4917","165623",27,3.1,1.1,7.6,3390000,10.42284863,"2","3"
"4918","165623",35,3.1,1.1,7.6,3390000,10.42284863,"3","4"
"4919","1332426",15.7,5.6,0.17,30.4,940000,10.42284863,"2","3"
"4920","1331204",5.95,5.4,0.22,50.9,1190000,10.86441738,"1","2"
"4921","1331204",6.55,5.4,0.22,50.9,1190000,10.86441738,"1","2"
"4922","1331500",4,3.2,0.42,16.7,1340000,11.40060801,"1","2"
"4923","1331500",4.4,3.2,0.42,16.7,1340000,11.40060801,"1","2"
"4924","165596",7,6.6,1.11,108.5,7350000,11.40060801,"1","2"
"4925","165596",5.1,6.6,1.11,108.5,7350000,11.40060801,"1","2"
"4926","1332193",6.55,7.6,0.48,108.6,3650000,10.86441738,"1","2"
"4927","165583",5,13.1,2.34,390.1,30780000,11.40060801,"1","2"
"4928","1331800",2.95,7.7,0.63,59.5,4800000,10.86441738,"1","2"
"4929","13657",3.8,9.3,10.09,173.5,93430000,11.40060801,"1","2"
"4930","13657",3.6,9.3,10.09,173.5,93430000,11.40060801,"1","2"
"4931","13657",3.3,9.3,10.09,173.5,93430000,11.40060801,"1","2"
"4932","13657",1.4,9.3,10.09,173.5,93430000,11.40060801,"1","1"
"4933","165475",3.3,9.7,2.44,326.2,23590000,11.0063502,"1","2"
"4934","165475",3,9.7,2.44,326.2,23590000,11.0063502,"1","2"
"4935","165475",3.1,9.7,2.44,326.2,23590000,11.0063502,"1","2"
"4936","165475",2.7,9.7,2.44,326.2,23590000,11.0063502,"1","2"
"4937","165501",3.5,6.6,1.53,21.8,10160000,10.86441738,"1","2"
"4938","165501",3.1,6.6,1.53,21.8,10160000,10.86441738,"1","2"
"4939","165501",2.5,6.6,1.53,21.8,10160000,10.86441738,"1","2"
"4940","165501",2,6.6,1.53,21.8,10160000,10.86441738,"1","1"
"4941","165501",2.6,6.6,1.53,21.8,10160000,10.86441738,"1","2"
"4942","165501",2.6,6.6,1.53,21.8,10160000,10.86441738,"1","2"
"4943","165501",3.8,6.6,1.53,21.8,10160000,10.86441738,"1","2"
"4944","1330962",2.9,5.1,0.16,1.5,820000,10.86441738,"1","2"
"4945","1330962",2.5,5.1,0.16,1.5,820000,10.86441738,"1","2"
"4946","165430",1.65,15.2,4.63,94.4,70250000,11.17982363,"1","1"
"4947","165430",2.3,15.2,4.63,94.4,70250000,11.17982363,"1","2"
"4948","165430",3.5,15.2,4.63,94.4,70250000,11.17982363,"1","2"
"4949","165430",4,15.2,4.63,94.4,70250000,11.17982363,"1","2"
"4950","165430",4.3,15.2,4.63,94.4,70250000,11.17982363,"1","2"
"4951","1330945",3.85,5.7,0.6,76.6,3400000,11.17982363,"1","2"
"4952","1330945",3.7,5.7,0.6,76.6,3400000,11.17982363,"1","2"
"4953","1330945",3.45,5.7,0.6,76.6,3400000,11.17982363,"1","2"
"4954","13641",8.5,14,21.17,126.5,295590000,11.17982363,"2","3"
"4955","13641",5.1,14,21.17,126.5,295590000,11.17982363,"1","2"
"4956","13641",4.3,14,21.17,126.5,295590000,11.17982363,"1","2"
"4957","13641",5.2,14,21.17,126.5,295590000,11.17982363,"1","2"
"4958","13641",4.8,14,21.17,126.5,295590000,11.17982363,"1","2"
"4959","13641",4.6,14,21.17,126.5,295590000,11.17982363,"1","2"
"4960","13641",4.6,14,21.17,126.5,295590000,11.17982363,"1","2"
"4961","13641",4.3,14,21.17,126.5,295590000,11.17982363,"1","2"
"4962","13641",4.45,14,21.17,126.5,295590000,11.17982363,"1","2"
"4963","13641",3.4,14,21.17,126.5,295590000,11.17982363,"1","2"
"4964","1326248",5.2,2.7,0.77,12.2,2100000,11.55831113,"1","2"
"4965","164384",3.2,3.8,2.92,347.7,10990000,11.55831113,"1","2"
"4966","164384",3.8,3.8,2.92,347.7,10990000,11.55831113,"1","2"
"4967","164384",3.6,3.8,2.92,347.7,10990000,11.55831113,"1","2"
"4968","1324082",4.8,4.4,0.83,59.8,3670000,11.43214863,"1","2"
"4969","1323876",2.6,3.5,0.19,67.8,660000,11.82640645,"1","2"
"4970","1323876",3.4,3.5,0.19,67.8,660000,11.82640645,"1","2"
"4971","1324332",6.85,4.5,0.64,306,2850000,11.43214863,"1","2"
"4972","1324332",6.9,4.5,0.64,306,2850000,11.43214863,"1","2"
"4973","164210",2.85,2.9,1.12,28,3220000,11.43214863,"1","2"
"4974","13458",2.8,2.5,14.48,114.8,36430000,11.21136426,"1","2"
"4975","13458",3.6,2.5,14.48,114.8,36430000,11.21136426,"1","2"
"4976","13458",4,2.5,14.48,114.8,36430000,11.21136426,"1","2"
"4977","13458",4.1,2.5,14.48,114.8,36430000,11.21136426,"1","2"
"4978","13458",3.1,2.5,14.48,114.8,36430000,11.21136426,"1","2"
"4979","13458",2.4,2.5,14.48,114.8,36430000,11.21136426,"1","2"
"4980","1323936",3.8,2.1,0.49,69.1,1010000,11.82640645,"1","2"
"4981","13467",3.6,8.5,78.21,259.5,667470000,11.21136426,"1","2"
"4982","13467",3.4,8.5,78.21,259.5,667470000,11.21136426,"1","2"
"4983","13467",3.2,8.5,78.21,259.5,667470000,11.21136426,"1","2"
"4984","13467",2.4,8.5,78.21,259.5,667470000,11.21136426,"1","2"
"4985","13467",2.8,8.5,78.21,259.5,667470000,11.21136426,"1","2"
"4986","1193",2.65,8.6,159.93,157,1.376e+09,11.21136426,"1","2"
"4987","1193",2.4,8.6,159.93,157,1.376e+09,11.21136426,"1","2"
"4988","1193",2.4,8.6,159.93,157,1.376e+09,11.21136426,"1","2"
"4989","1193",2.4,8.6,159.93,157,1.376e+09,11.21136426,"1","2"
"4990","1193",2.8,8.6,159.93,157,1.376e+09,11.21136426,"1","2"
"4991","1324978",6.4,2.8,0.3,113.3,840000,11.82640645,"1","2"
"4992","1323976",2.8,3.3,0.48,13.7,1550000,11.82640645,"1","2"
"4993","1323976",2.5,3.3,0.48,13.7,1550000,11.82640645,"1","2"
"4994","1323976",3.2,3.3,0.48,13.7,1550000,11.82640645,"1","2"
"4995","1324068",2.4,2.7,0.19,2.7,520000,11.82640645,"1","2"
"4996","1324075",2.8,2.1,0.29,29,620000,12.09450176,"1","2"
"4997","164124",2.6,5.3,1.34,11.1,7160000,11.82640645,"1","2"
"4998","164124",3.6,5.3,1.34,11.1,7160000,11.82640645,"1","2"
"4999","1323983",2.8,3.3,0.41,35,1330000,11.82640645,"1","2"
"5000","1324480",4,3.8,0.2,20.2,760000,11.43214863,"1","2"
"5001","1322122",23.6,5,0.34,745.4,1670000,10.78556582,"2","3"
"5002","1323956",13.05,1.7,0.14,2.3,240000,11.82640645,"2","3"
"5003","1322634",5.45,2.9,0.32,36.3,920000,10.78556582,"1","2"
"5004","1323506",3.6,3.2,0.43,626.2,1350000,11.5110002,"1","2"
"5005","163608",4.9,4.8,4.12,63.7,19840000,11.21136426,"1","2"
"5006","163608",4.8,4.8,4.12,63.7,19840000,11.21136426,"1","2"
"5007","163608",8.9,4.8,4.12,63.7,19840000,11.21136426,"2","3"
"5008","1323359",12,3.6,0.33,108.4,1170000,10.78556582,"2","3"
"5009","1322485",10.65,2.9,0.14,6.1,4e+05,10.78556582,"2","3"
"5010","1322990",3.2,4.6,0.25,25.2,1150000,10.78556582,"1","2"
"5011","1322990",6.4,4.6,0.25,25.2,1150000,10.78556582,"1","2"
"5012","163937",2.15,11.3,1.34,117.1,15250000,10.78556582,"1","2"
"5013","163937",2,11.3,1.34,117.1,15250000,10.78556582,"1","1"
"5014","1324031",2.8,3,0.2,33,590000,12.09450176,"1","2"
"5015","164043",2.65,12.6,1.26,169.8,15900000,10.78556582,"1","2"
"5016","163265",22.5,2.1,1.01,166,2110000,11.85794707,"2","3"
"5017","1321379",3.2,7.5,0.13,329.1,940000,11.5110002,"1","2"
"5018","1321395",5.6,3,0.74,57.1,2200000,11.5110002,"1","2"
"5019","163311",4.4,9,8.98,269.8,80690000,11.35329707,"1","2"
"5020","163311",4.4,9,8.98,269.8,80690000,11.35329707,"1","2"
"5021","163311",4.6,9,8.98,269.8,80690000,11.35329707,"1","2"
"5022","163311",5.6,9,8.98,269.8,80690000,11.35329707,"1","2"
"5023","163311",5.6,9,8.98,269.8,80690000,11.35329707,"1","2"
"5024","163521",8.5,3.8,1.18,41,4450000,11.21136426,"2","3"
"5025","1322063",6.05,3.3,0.41,5.5,1370000,11.21136426,"1","2"
"5026","1320874",2.8,7.8,0.87,253.4,6790000,11.24290488,"1","2"
"5027","13419",2.4,5.1,10.11,20.5,51420000,11.21136426,"1","2"
"5028","13419",2.5,5.1,10.11,20.5,51420000,11.21136426,"1","2"
"5029","13419",1.9,5.1,10.11,20.5,51420000,11.21136426,"1","1"
"5030","13419",2.5,5.1,10.11,20.5,51420000,11.21136426,"1","2"
"5031","163318",4.2,6.9,1.14,260.2,7800000,11.24290488,"1","2"
"5032","163101",3,10.6,1,83.5,10630000,10.89595801,"1","2"
"5033","1320242",14.58,4.7,0.92,39,4270000,10.89595801,"2","3"
"5034","1319405",4.4,6.3,0.63,102.2,4010000,10.89595801,"1","2"
"5035","13388",2.8,16.4,13.27,215.2,217680000,10.89595801,"1","2"
"5036","13388",3.2,16.4,13.27,215.2,217680000,10.89595801,"1","2"
"5037","13388",3.75,16.4,13.27,215.2,217680000,10.89595801,"1","2"
"5038","13388",2.75,16.4,13.27,215.2,217680000,10.89595801,"1","2"
"5039","13388",2.7,16.4,13.27,215.2,217680000,10.89595801,"1","2"
"5040","13408",2.95,6.6,11.45,469.3,75530000,10.89595801,"1","2"
"5041","13408",4.4,6.6,11.45,469.3,75530000,10.89595801,"1","2"
"5042","13408",3.6,6.6,11.45,469.3,75530000,10.89595801,"1","2"
"5043","13408",4,6.6,11.45,469.3,75530000,10.89595801,"1","2"
"5044","13408",4.6,6.6,11.45,469.3,75530000,10.89595801,"1","2"
"5045","13408",2.8,6.6,11.45,469.3,75530000,10.89595801,"1","2"
"5046","13408",3.8,6.6,11.45,469.3,75530000,10.89595801,"1","2"
"5047","161837",17.05,4.3,8.43,758.2,36620000,15.35895645,"2","3"
"5048","1318434",2.8,7.1,0.96,428.1,6880000,15.86360645,"1","2"
"5049","1318895",3.45,3.2,0.41,1695.1,1320000,16.32094551,"1","2"
"5050","1316861",48.4,3.1,0.68,246.6,2090000,15.86360645,"3","4"
"5051","1318289",18.95,4.5,0.72,280,3220000,15.86360645,"2","3"
"5052","1318426",3.75,5.9,0.51,329,2980000,15.86360645,"1","2"
"5053","13333",4.2,4.8,12.65,275.5,61320000,15.86360645,"1","2"
"5054","1316839",29.6,2.9,0.36,7.2,1070000,15.86360645,"2","3"
"5055","1316406",7.35,2.4,0.76,6.6,1850000,15.35895645,"2","3"
"5056","1317887",58.95,4.9,0.7,272.7,3460000,15.72167363,"3","4"
"5057","162639",29.6,1.4,1.29,6.3,1840000,15.86360645,"2","3"
"5058","1311052",48.85,3,0.79,447.6,2400000,15.2958752,"3","4"
"5059","161353",32.3,3.2,2.06,418.9,6510000,15.2958752,"3","4"
"5060","162294",3.55,5,1.68,629.3,8430000,15.81629551,"1","2"
"5061","1317690",17.6,2.8,0.28,1001.4,780000,15.86360645,"2","3"
"5062","161880",5.9,2.6,5.18,69.1,13550000,14.94892832,"1","2"
"5063","162249",6.05,9.3,9.67,363,89590000,15.20125332,"1","2"
"5064","1315523",2.65,4.7,0.98,770.1,4660000,15.35895645,"1","2"
"5065","162150",8.7,2.8,2.33,339.4,6630000,15.35895645,"2","3"
"5066","1314983",22.2,3.1,0.4,10,1250000,15.81629551,"2","3"
"5067","1314372",11.8,4.4,0.79,16.5,3510000,14.94892832,"2","3"
"5068","1317454",32.2,3.5,0.8,356.1,2770000,15.72167363,"3","4"
"5069","162743",2.65,6.3,6.7,1084.5,42440000,15.86360645,"1","2"
"5070","13202",28.65,6.5,10.84,72,70450000,14.96469863,"2","3"
"5071","161467",8,4.8,2.69,97.2,12910000,14.69660332,"2","3"
"5072","1316366",42.85,5.3,0.73,42.6,3870000,15.20125332,"3","4"
"5073","1321202",11.75,5.7,0.46,413.1,2640000,15.89514707,"2","3"
"5074","163361",6.85,5.7,1.56,255.4,8890000,15.89514707,"1","2"
"5075","1320675",13.15,4.6,0.72,610.4,3320000,15.89514707,"2","3"
"5076","163437",3.35,6.8,1.21,1032.4,8210000,15.89514707,"1","2"
"5077","1319786",32.95,4.3,0.29,6.8,1250000,16.32094551,"3","4"
"5078","163314",3.55,6.9,6.23,903.3,42690000,15.75321426,"1","2"
"5079","1319086",14.65,2.9,0.66,16.6,1920000,15.89514707,"2","3"
"5080","163531",13.85,4.5,1.12,11,5070000,15.53242988,"2","3"
"5081","1319543",40.6,3.5,0.59,117.8,2040000,16.16324238,"3","4"
"5082","163281",1.5,4.1,4.7,789.3,19030000,15.89514707,"1","1"
"5083","163468",5.9,7.4,4.28,597.2,31520000,15.89514707,"1","2"
"5084","163017",60.6,2,2.33,49.5,4710000,15.89514707,"3","4"
"5085","1318665",34.45,3.2,0.53,1.5,1730000,15.5482002,"3","4"
"5086","1319328",16.3,3.9,0.63,738.9,2430000,15.75321426,"2","3"
"5087","161390",5.275,2.3,1.21,153.6,2800000,15.07509082,"1","2"
"5088","1310634",5.365,4.4,0.89,868.4,3900000,14.88584707,"1","2"
"5089","1314954",5.9,2.2,0.99,106,2150000,15.35895645,"1","2"
"5090","161060",6.215,5.3,1.73,563.6,9110000,14.93315801,"1","2"
"5091","1310916",13.495,2.8,0.45,6,1270000,15.40626738,"2","3"
"5092","1315611",3.8,4,0.81,562.8,3210000,15.20125332,"1","2"
"5093","162208",2.25,6.7,1.8,798,12130000,15.20125332,"1","2"
"5094","162181",5.1,4.3,7.82,336.6,33300000,14.94892832,"1","2"
"5095","161604",1.3,4.9,3.1,747.4,15180000,14.69660332,"1","1"
"5096","161323",3,5.3,3.93,426.8,21020000,14.69660332,"1","2"
"5097","162273",2.7,2.7,5.42,375.9,14420000,15.20125332,"1","2"
"5098","161820",7,1.1,1.62,67.8,1840000,14.94892832,"1","2"
"5099","162375",3.3,5.8,4.12,887.9,24010000,15.20125332,"1","2"
"5100","161621",2.1,6.9,9.62,2063.1,66310000,14.96469863,"1","2"
"5101","161633",5.45,5.6,2.6,303,14610000,14.96469863,"1","2"
"5102","1319830",6.05,5.2,0.56,998.7,2930000,16.32094551,"1","2"
"5103","1320220",3.8,4.4,0.59,1577.8,2590000,15.89514707,"1","2"
"5104","13382",2.25,3,11.94,1394.2,36020000,15.89514707,"1","2"
"5105","163179",10.05,3.5,2.48,198,8600000,16.16324238,"2","3"
"5106","163469",5.2,2.3,1.23,296.1,2790000,15.89514707,"1","2"
"5107","163380",12.45,2.3,1.63,33.6,3800000,15.89514707,"2","3"
"5108","1318000",12.8,2.1,0.75,1.3,1590000,15.5482002,"2","3"
"5109","162898",89.85,1.1,1.76,30.2,2020000,15.62705176,"3","4"
"5110","163009",7.6,1.6,2.22,308.8,3550000,15.75321426,"2","3"
"5111","162776",46.05,2.9,3.79,1897,10820000,15.69013301,"3","4"
"5112","163049",5.75,2.8,1.01,468.2,2870000,15.89514707,"1","2"
"5113","1320192",7.6,4.1,0.51,222.4,2090000,15.89514707,"2","3"
"5114","1319552",11.55,3.1,0.42,52.6,1310000,16.16324238,"2","3"
"5115","1319916",4.6,4.2,0.43,343.8,1780000,16.16324238,"1","2"
"5116","163423",2.65,2.8,1.88,516.5,5270000,15.89514707,"1","2"
"5117","1319208",4.7,4.7,0.99,196.2,4680000,15.89514707,"1","2"
"5118","163140",151.3,2.1,1.24,32.8,2630000,15.89514707,"3","4"
"5119","161133",2.96,3.4,1.52,327.9,5160000,15.07509082,"1","2"
"5120","1310764",11.255,2.9,0.83,28.4,2390000,15.07509082,"2","3"
"5121","1312068",6.16,4.1,0.62,1631.6,2540000,15.62705176,"1","2"
"5122","1309222",8.05,3.2,0.62,6,1960000,14.88584707,"2","3"
"5123","1309414",10.18,2,0.3,5.8,610000,14.88584707,"2","3"
"5124","1309841",2.56,2.7,0.29,6.4,770000,14.88584707,"1","2"
"5125","1310569",3.37,2.5,0.94,32.6,2350000,15.1697127,"1","2"
"5126","161240",7.91,4.1,2.25,1181.1,9180000,15.62705176,"2","3"
"5127","1311193",21.905,2.6,0.76,394.9,1940000,15.62705176,"2","3"
"5128","161340",7.44,2.5,2.29,258.3,5620000,15.75321426,"2","3"
"5129","1311032",20.13,3.7,0.56,447,2090000,15.62705176,"2","3"
"5130","160658",4.75,2.8,2.23,7.2,6330000,14.93315801,"1","2"
"5131","1308634",12.035,2.3,0.78,12.6,1790000,15.05932051,"2","3"
"5132","1309244",8.17,2.7,0.96,11.4,2610000,15.05932051,"2","3"
"5133","163204",4.05,4.5,2.4,329.6,10910000,16.16324238,"1","2"
"5134","163303",4.9,5.2,1.39,1209.7,7210000,16.16324238,"1","2"
"5135","162026",29.36,2.1,7.51,190.2,15950000,15.51665957,"2","3"
"5136","161899",15.35,1.4,2.09,90.3,2860000,15.81629551,"2","3"
"5137","1314959",27.95,2.5,0.4,332,1e+06,15.81629551,"2","3"
"5138","1315066",16.45,2.5,0.95,195.9,2370000,15.81629551,"2","3"
"5139","1314956",45.75,2.7,0.63,1967.5,1700000,15.81629551,"3","4"
"5140","1314905",17.65,3.2,0.51,74.3,1600000,15.35895645,"2","3"
"5141","1315055",42.3,4.1,0.29,155.7,1220000,15.35895645,"3","4"
"5142","161884",16.45,5.1,1.25,130.1,6350000,15.35895645,"2","3"
"5143","1314566",19.15,3.1,0.84,60.4,2610000,15.35895645,"2","3"
"5144","1314235",14.75,3.6,0.98,1840.5,3500000,15.35895645,"2","3"
"5145","1313987",45.9,4.2,0.62,57.3,2620000,15.35895645,"3","4"
"5146","1313429",11.05,3.7,0.53,203,1960000,15.2958752,"2","3"
"5147","1313468",29.3,3.1,0.38,82.1,1180000,14.96469863,"2","3"
"5148","1312564",27.35,4.4,0.44,1.8,1930000,14.96469863,"2","3"
"5149","1311975",12.5,3.3,0.38,142.1,1240000,14.96469863,"2","3"
"5150","1312367",5.2,3.8,0.61,1219.7,2320000,14.96469863,"1","2"
"5151","1312669",7.05,4.7,0.62,1303.5,2930000,14.96469863,"2","3"
"5152","1312853",18.65,3.2,0.29,299.9,930000,14.96469863,"2","3"
"5153","13211",5.15,3.4,10.12,1039.6,33950000,14.69660332,"1","2"
"5154","1311496",8.05,4.1,0.7,181.4,2900000,14.96469863,"2","3"
"5155","1311602",10.9,3.6,0.86,133.4,3110000,14.69660332,"2","3"
"5156","1312488",11.1,3,0.52,28,1550000,14.69660332,"2","3"
"5157","1311634",33.3,3.6,0.82,319.5,2950000,14.69660332,"3","4"
"5158","1311912",9.05,3.4,0.68,231.2,2320000,14.69660332,"2","3"
"5159","1312732",7.05,3.9,0.46,397.7,1790000,14.69660332,"2","3"
"5160","161635",5.5,4.9,1.5,108.8,7260000,14.69660332,"1","2"
"5161","1312971",2.95,5.2,0.57,840.9,2980000,14.69660332,"1","2"
"5162","13239",2.2,5.4,11.55,1122.8,61990000,14.69660332,"1","2"
"5163","161707",2.45,7.2,4.75,4241.1,34080000,14.69660332,"1","2"
"5164","161674",6.6,4.2,2.07,1139.6,8660000,14.69660332,"1","2"
"5165","1313918",5.65,4.9,0.9,343.4,4420000,14.94892832,"1","2"
"5166","161836",4.45,4.4,2.37,411.2,10450000,14.94892832,"1","2"
"5167","162119",5.65,6.5,2.04,853.7,13200000,14.94892832,"1","2"
"5168","162088",5.15,4.8,2.35,564,11260000,15.20125332,"1","2"
"5169","162057",2.6,6.1,5.33,142.6,32570000,14.94892832,"1","2"
"5170","1314946",2,3.6,0.63,7.5,2240000,14.94892832,"1","1"
"5171","1314643",3,4.6,0.58,18.7,2690000,15.20125332,"1","2"
"5172","1315402",10.4,4.2,0.62,116.5,2570000,15.20125332,"2","3"
"5173","1315226",5.1,4.3,0.53,415.1,2260000,15.20125332,"1","2"
"5174","1315267",3.15,4.2,0.49,356.1,2030000,15.20125332,"1","2"
"5175","1315308",13.3,3,0.49,28.4,1470000,14.94892832,"2","3"
"5176","13157",3.015,5.7,10.15,728.6,58290000,14.88584707,"1","2"
"5177","162204",1.9,4.3,2.09,187.6,9050000,15.20125332,"1","1"
"5178","162084",5.4,4.7,2.38,252,11150000,15.20125332,"1","2"
"5179","162267",6.3,2.8,2.77,130.6,7880000,15.20125332,"1","2"
"5180","162220",6.5,5.2,3.42,479.3,17720000,15.35895645,"1","2"
"5181","162249",11.1,9.3,9.67,363,89590000,15.20125332,"2","3"
"5182","162195",4.9,6.9,4.6,367.6,31570000,15.20125332,"1","2"
"5183","1315558",5.9,3.9,0.54,57.1,2110000,15.35895645,"1","2"
"5184","1315266",4.3,3.5,0.93,676.8,3270000,15.20125332,"1","2"
"5185","1315708",5.7,3.7,0.55,1230.6,2020000,15.20125332,"1","2"
"5186","1315871",3.85,4.4,0.46,7.6,2020000,15.20125332,"1","2"
"5187","162343",36.7,2.1,3.75,300.5,8050000,15.20125332,"3","4"
"5188","1316288",8.2,3.9,0.88,167.8,3410000,15.20125332,"2","3"
"5189","1316143",7.05,3.9,0.82,300.7,3200000,15.35895645,"2","3"
"5190","162353",6.35,2.4,1.71,6716.8,4060000,15.20125332,"1","2"
"5191","162377",3,8.8,2.26,628.4,19870000,15.20125332,"1","2"
"5192","1316608",26,3.1,0.46,904.6,1410000,15.35895645,"2","3"
"5193","1315768",20.35,3.5,0.46,188.6,1610000,15.35895645,"2","3"
"5194","1316381",7.7,2.4,0.55,530.7,1280000,15.81629551,"2","3"
"5195","1317068",8.05,3.5,0.46,191.1,1600000,15.72167363,"2","3"
"5196","1317078",27.2,2.3,0.36,78.4,810000,15.72167363,"2","3"
"5197","1317393",2.9,3.8,0.58,1356.2,2230000,15.72167363,"1","2"
"5198","162778",41.8,2,1.16,977.9,2370000,15.86360645,"3","4"
"5199","1318298",3.45,4.3,0.93,178.9,3990000,15.86360645,"1","2"
"5200","162806",2.7,5.4,1.01,357.9,5500000,15.86360645,"1","2"
"5201","1318097",6.05,4.6,0.81,412.5,3780000,15.86360645,"1","2"
"5202","1318057",4.75,4.3,0.69,167.7,2960000,15.86360645,"1","2"
"5203","1318199",9.1,4.5,0.21,89.2,940000,15.86360645,"2","3"
"5204","162896",4.8,7.1,2.24,471.7,15980000,15.86360645,"1","2"
"5205","1318941",52.55,3.1,0.49,369.4,1530000,16.16324238,"3","4"
"5206","1319510",35.4,3.2,0.53,164.4,1680000,16.32094551,"3","4"
"5207","1319570",4.1,3,0.84,391.3,2540000,16.16324238,"1","2"
"5208","163209",3.95,4.8,1.07,704.7,5180000,16.32094551,"1","2"
"5209","1319798",8.8,3.2,0.38,492.8,1230000,16.16324238,"2","3"
"5210","1319865",6.05,3.6,0.4,544.2,1410000,16.16324238,"1","2"
"5211","1318465",3.7,2.5,0.91,447,2320000,15.72167363,"1","2"
"5212","1316229",2.8,4.2,0.55,116.9,2310000,14.94892832,"1","2"
"5213","161458",14.6,2.9,1.8,237.7,5150000,15.2958752,"2","3"
"5214","1310358",8.65,2.3,0.51,1914,1160000,15.0435502,"2","3"
"5215","1315455",7.8,5.1,0.94,109.6,4800000,14.94892832,"2","3"
"5216","162109",9.95,3,1.55,36.1,4730000,14.9173877,"2","3"
"5217","1315131",79.45,3.1,0.64,5.5,1990000,14.9173877,"3","4"
"5218","162221",13.35,1.5,1.08,79.5,1570000,14.9173877,"2","3"
"5219","161634",2.2,8.4,4.29,3077.3,36160000,14.69660332,"1","2"
"5220","163364",3.65,5,3.35,934.7,16640000,15.89514707,"1","2"
"5221","163280",3.85,3.1,1.11,336.4,3490000,15.89514707,"1","2"
"5222","1320557",6.9,4.5,0.46,575.5,2090000,15.89514707,"1","2"
"5223","163375",6.65,4.7,1.52,183,7080000,15.89514707,"1","2"
"5224","1321149",8.2,3.6,0.39,67.2,1400000,15.89514707,"2","3"
"5225","1321262",11.55,4.8,0.7,282.3,3370000,15.89514707,"2","3"
"5226","163587",60.05,3.1,1.09,1074.8,3340000,15.87937676,"3","4"
"5227","1313723",9.6,2.5,0.17,72,420000,14.69660332,"2","3"
"5228","1313820",4.9,2.7,0.79,305.5,2160000,14.69660332,"1","2"
"5229","161843",5.6,1.6,1.96,74.7,3210000,14.94892832,"1","2"
"5230","1310727",17.225,3.3,0.64,5.8,2120000,15.07509082,"2","3"
"5231","1311255",14.8,3.5,0.45,6.4,1550000,15.23279395,"2","3"
"5232","1310301",6.65,2,0.46,0.9,910000,15.69013301,"1","2"
"5233","1308984",45.98,2.4,0.5,33.6,1210000,15.5482002,"3","4"
"5234","1312622",4.6,2.9,0.28,8.3,8e+05,15.87937676,"1","2"
"5235","1312406",15.2,2.1,0.44,1.7,940000,15.87937676,"2","3"
"5236","1313208",22.65,2.1,0.51,13.2,1080000,15.87937676,"2","3"
"5237","161832",18.785,2.5,1.02,6.7,2560000,15.57974082,"2","3"
"5238","1314189",50.2,2.2,0.49,18.1,1080000,15.57974082,"3","4"
"5239","162118",16.45,4.3,1.66,14.4,7200000,15.57974082,"2","3"
"5240","1315663",6.9,2.4,0.86,17.8,2040000,15.57974082,"1","2"
"5241","1315937",20.15,2.8,0.81,72,2230000,15.57974082,"2","3"
"5242","1315993",16.6,2.8,0.58,35.8,1590000,15.57974082,"2","3"
"5243","161275",25.6,4.8,6.97,122.1,33200000,15.69013301,"2","3"
"5244","162013",16.81,3.9,2.36,7.7,9280000,15.26433457,"2","3"
"5245","1315625",35.65,1.5,0.59,9.3,9e+05,15.4220377,"3","4"
"5246","1317024",13.5,1.5,0.29,78.7,440000,15.69013301,"2","3"
"5247","1317614",26.9,2.9,0.43,10.9,1240000,15.62705176,"2","3"
"5248","1320095",27,3.7,0.88,21.7,3250000,16.32094551,"2","3"
"5249","162073",90.95,3.9,4.45,206.8,17180000,15.34318613,"3","4"
