Id,Chla,Depth,Area,WRT,Vol,T
163567,4,4.3,7.9,31.6,34,11.5110002
163567,2.5,4.3,7.9,31.6,34,11.5110002
163567,2.8,4.3,7.9,31.6,34,11.5110002
163567,1.7,4.3,7.9,31.6,34,11.5110002
1321279,6.01,5.1,0.48,380.6,2.47,10.7540252
163699,6,5.3,9.26,11.7,49.36,11.55831113
1188,6.3,5.8,103.26,77.1,600.96,11.5110002
1188,4.4,5.8,103.26,77.1,600.96,11.5110002
1188,4,5.8,103.26,77.1,600.96,11.5110002
1188,4.2,5.8,103.26,77.1,600.96,11.5110002
1323954,6.5,2.6,0.68,16.8,1.75,11.54254082
164633,6,1.7,1.42,3.3,2.43,11.35329707
164633,5.6,1.7,1.42,3.3,2.43,11.35329707
1326587,5.4,2.9,0.9,333.7,2.59,11.35329707
1326587,5.2,2.9,0.9,333.7,2.59,11.35329707
1326587,4.6,2.9,0.9,333.7,2.59,11.35329707
1327086,3.205,3,0.23,6.5,0.69,11.40060801
164797,2.67,1.7,1.03,39.4,1.78,11.40060801
1327842,6.145,2.7,0.26,55.2,0.7,11.35329707
164657,9.25,2.5,1.15,50.2,2.87,11.40060801
164657,9.3,2.5,1.15,50.2,2.87,11.40060801
164657,8,2.5,1.15,50.2,2.87,11.40060801
164657,13,2.5,1.15,50.2,2.87,11.40060801
164732,1.6,2.8,1.5,117.8,4.14,11.40060801
164626,2.405,5.1,1.07,15.7,5.48,11.35329707
164626,2.405,5.1,1.07,15.7,5.48,11.35329707
164626,2.67,5.1,1.07,15.7,5.48,11.35329707
1327506,3.74,3.1,0.23,1.8,0.73,11.40060801
1326800,11,2.7,0.56,20.5,1.54,11.40060801
164594,4,1.6,1.07,6.4,1.71,11.40060801
164772,5.875,5.2,1.54,122,8.06,11.35329707
164772,4.81,5.2,1.54,122,8.06,11.35329707
1326558,15,4.9,0.76,195.5,3.72,11.35329707
1326558,13,4.9,0.76,195.5,3.72,11.35329707
1327466,1.6,2.6,0.22,215.1,0.58,11.35329707
1331346,25.9,4.6,0.23,0.4,1.06,11.54254082
165579,21.55,9.6,5.18,21.1,50,11.54254082
165579,43.05,9.6,5.18,21.1,50,11.54254082
165579,62.1,9.6,5.18,21.1,50,11.54254082
165623,42,3.1,1.1,7.6,3.39,10.42284863
165623,27,3.1,1.1,7.6,3.39,10.42284863
165623,35,3.1,1.1,7.6,3.39,10.42284863
1332426,15.7,5.6,0.17,30.4,0.94,10.42284863
1331204,5.95,5.4,0.22,50.9,1.19,10.86441738
1331204,6.55,5.4,0.22,50.9,1.19,10.86441738
1331500,4,3.2,0.42,16.7,1.34,11.40060801
1331500,4.4,3.2,0.42,16.7,1.34,11.40060801
165596,7,6.6,1.11,108.5,7.35,11.40060801
165596,5.1,6.6,1.11,108.5,7.35,11.40060801
1332193,6.55,7.6,0.48,108.6,3.65,10.86441738
165583,5,13.1,2.34,390.1,30.78,11.40060801
1331800,2.95,7.7,0.63,59.5,4.8,10.86441738
13657,3.8,9.3,10.09,173.5,93.43,11.40060801
13657,3.6,9.3,10.09,173.5,93.43,11.40060801
13657,3.3,9.3,10.09,173.5,93.43,11.40060801
13657,1.4,9.3,10.09,173.5,93.43,11.40060801
165475,3.3,9.7,2.44,326.2,23.59,11.0063502
165475,3,9.7,2.44,326.2,23.59,11.0063502
165475,3.1,9.7,2.44,326.2,23.59,11.0063502
165475,2.7,9.7,2.44,326.2,23.59,11.0063502
165501,3.5,6.6,1.53,21.8,10.16,10.86441738
165501,3.1,6.6,1.53,21.8,10.16,10.86441738
165501,2.5,6.6,1.53,21.8,10.16,10.86441738
165501,2,6.6,1.53,21.8,10.16,10.86441738
165501,2.6,6.6,1.53,21.8,10.16,10.86441738
165501,2.6,6.6,1.53,21.8,10.16,10.86441738
165501,3.8,6.6,1.53,21.8,10.16,10.86441738
1330962,2.9,5.1,0.16,1.5,0.82,10.86441738
1330962,2.5,5.1,0.16,1.5,0.82,10.86441738
165430,1.65,15.2,4.63,94.4,70.25,11.17982363
165430,2.3,15.2,4.63,94.4,70.25,11.17982363
165430,3.5,15.2,4.63,94.4,70.25,11.17982363
165430,4,15.2,4.63,94.4,70.25,11.17982363
165430,4.3,15.2,4.63,94.4,70.25,11.17982363
1330945,3.85,5.7,0.6,76.6,3.4,11.17982363
1330945,3.7,5.7,0.6,76.6,3.4,11.17982363
1330945,3.45,5.7,0.6,76.6,3.4,11.17982363
13641,8.5,14,21.17,126.5,295.59,11.17982363
13641,5.1,14,21.17,126.5,295.59,11.17982363
13641,4.3,14,21.17,126.5,295.59,11.17982363
13641,5.2,14,21.17,126.5,295.59,11.17982363
13641,4.8,14,21.17,126.5,295.59,11.17982363
13641,4.6,14,21.17,126.5,295.59,11.17982363
13641,4.6,14,21.17,126.5,295.59,11.17982363
13641,4.3,14,21.17,126.5,295.59,11.17982363
13641,4.45,14,21.17,126.5,295.59,11.17982363
13641,3.4,14,21.17,126.5,295.59,11.17982363
1326248,5.2,2.7,0.77,12.2,2.1,11.55831113
164384,3.2,3.8,2.92,347.7,10.99,11.55831113
164384,3.8,3.8,2.92,347.7,10.99,11.55831113
164384,3.6,3.8,2.92,347.7,10.99,11.55831113
1324082,4.8,4.4,0.83,59.8,3.67,11.43214863
1323876,2.6,3.5,0.19,67.8,0.66,11.82640645
1323876,3.4,3.5,0.19,67.8,0.66,11.82640645
1324332,6.85,4.5,0.64,306,2.85,11.43214863
1324332,6.9,4.5,0.64,306,2.85,11.43214863
164210,2.85,2.9,1.12,28,3.22,11.43214863
13458,2.8,2.5,14.48,114.8,36.43,11.21136426
13458,3.6,2.5,14.48,114.8,36.43,11.21136426
13458,4,2.5,14.48,114.8,36.43,11.21136426
13458,4.1,2.5,14.48,114.8,36.43,11.21136426
13458,3.1,2.5,14.48,114.8,36.43,11.21136426
13458,2.4,2.5,14.48,114.8,36.43,11.21136426
1323936,3.8,2.1,0.49,69.1,1.01,11.82640645
13467,3.6,8.5,78.21,259.5,667.47,11.21136426
13467,3.4,8.5,78.21,259.5,667.47,11.21136426
13467,3.2,8.5,78.21,259.5,667.47,11.21136426
13467,2.4,8.5,78.21,259.5,667.47,11.21136426
13467,2.8,8.5,78.21,259.5,667.47,11.21136426
1193,2.65,8.6,159.93,157,1376,11.21136426
1193,2.4,8.6,159.93,157,1376,11.21136426
1193,2.4,8.6,159.93,157,1376,11.21136426
1193,2.4,8.6,159.93,157,1376,11.21136426
1193,2.8,8.6,159.93,157,1376,11.21136426
1324978,6.4,2.8,0.3,113.3,0.84,11.82640645
1323976,2.8,3.3,0.48,13.7,1.55,11.82640645
1323976,2.5,3.3,0.48,13.7,1.55,11.82640645
1323976,3.2,3.3,0.48,13.7,1.55,11.82640645
1324068,2.4,2.7,0.19,2.7,0.52,11.82640645
1324075,2.8,2.1,0.29,29,0.62,12.09450176
164124,2.6,5.3,1.34,11.1,7.16,11.82640645
164124,3.6,5.3,1.34,11.1,7.16,11.82640645
1323983,2.8,3.3,0.41,35,1.33,11.82640645
1324480,4,3.8,0.2,20.2,0.76,11.43214863
1322122,23.6,5,0.34,745.4,1.67,10.78556582
1323956,13.05,1.7,0.14,2.3,0.24,11.82640645
1322634,5.45,2.9,0.32,36.3,0.92,10.78556582
1323506,3.6,3.2,0.43,626.2,1.35,11.5110002
163608,4.9,4.8,4.12,63.7,19.84,11.21136426
163608,4.8,4.8,4.12,63.7,19.84,11.21136426
163608,8.9,4.8,4.12,63.7,19.84,11.21136426
1323359,12,3.6,0.33,108.4,1.17,10.78556582
1322485,10.65,2.9,0.14,6.1,0.4,10.78556582
1322990,3.2,4.6,0.25,25.2,1.15,10.78556582
1322990,6.4,4.6,0.25,25.2,1.15,10.78556582
163937,2.15,11.3,1.34,117.1,15.25,10.78556582
163937,2,11.3,1.34,117.1,15.25,10.78556582
1324031,2.8,3,0.2,33,0.59,12.09450176
164043,2.65,12.6,1.26,169.8,15.9,10.78556582
163265,22.5,2.1,1.01,166,2.11,11.85794707
1321379,3.2,7.5,0.13,329.1,0.94,11.5110002
1321395,5.6,3,0.74,57.1,2.2,11.5110002
163311,4.4,9,8.98,269.8,80.69,11.35329707
163311,4.4,9,8.98,269.8,80.69,11.35329707
163311,4.6,9,8.98,269.8,80.69,11.35329707
163311,5.6,9,8.98,269.8,80.69,11.35329707
163311,5.6,9,8.98,269.8,80.69,11.35329707
163521,8.5,3.8,1.18,41,4.45,11.21136426
1322063,6.05,3.3,0.41,5.5,1.37,11.21136426
1320874,2.8,7.8,0.87,253.4,6.79,11.24290488
13419,2.4,5.1,10.11,20.5,51.42,11.21136426
13419,2.5,5.1,10.11,20.5,51.42,11.21136426
13419,1.9,5.1,10.11,20.5,51.42,11.21136426
13419,2.5,5.1,10.11,20.5,51.42,11.21136426
163318,4.2,6.9,1.14,260.2,7.8,11.24290488
163101,3,10.6,1,83.5,10.63,10.89595801
1320242,14.58,4.7,0.92,39,4.27,10.89595801
1319405,4.4,6.3,0.63,102.2,4.01,10.89595801
13388,2.8,16.4,13.27,215.2,217.68,10.89595801
13388,3.2,16.4,13.27,215.2,217.68,10.89595801
13388,3.75,16.4,13.27,215.2,217.68,10.89595801
13388,2.75,16.4,13.27,215.2,217.68,10.89595801
13388,2.7,16.4,13.27,215.2,217.68,10.89595801
13408,2.95,6.6,11.45,469.3,75.53,10.89595801
13408,4.4,6.6,11.45,469.3,75.53,10.89595801
13408,3.6,6.6,11.45,469.3,75.53,10.89595801
13408,4,6.6,11.45,469.3,75.53,10.89595801
13408,4.6,6.6,11.45,469.3,75.53,10.89595801
13408,2.8,6.6,11.45,469.3,75.53,10.89595801
13408,3.8,6.6,11.45,469.3,75.53,10.89595801
161837,17.05,4.3,8.43,758.2,36.62,15.35895645
1318434,2.8,7.1,0.96,428.1,6.88,15.86360645
1318895,3.45,3.2,0.41,1695.1,1.32,16.32094551
1316861,48.4,3.1,0.68,246.6,2.09,15.86360645
1318289,18.95,4.5,0.72,280,3.22,15.86360645
1318426,3.75,5.9,0.51,329,2.98,15.86360645
13333,4.2,4.8,12.65,275.5,61.32,15.86360645
1316839,29.6,2.9,0.36,7.2,1.07,15.86360645
1316406,7.35,2.4,0.76,6.6,1.85,15.35895645
1317887,58.95,4.9,0.7,272.7,3.46,15.72167363
162639,29.6,1.4,1.29,6.3,1.84,15.86360645
1311052,48.85,3,0.79,447.6,2.4,15.2958752
161353,32.3,3.2,2.06,418.9,6.51,15.2958752
162294,3.55,5,1.68,629.3,8.43,15.81629551
1317690,17.6,2.8,0.28,1001.4,0.78,15.86360645
161880,5.9,2.6,5.18,69.1,13.55,14.94892832
162249,6.05,9.3,9.67,363,89.59,15.20125332
1315523,2.65,4.7,0.98,770.1,4.66,15.35895645
162150,8.7,2.8,2.33,339.4,6.63,15.35895645
1314983,22.2,3.1,0.4,10,1.25,15.81629551
1314372,11.8,4.4,0.79,16.5,3.51,14.94892832
1317454,32.2,3.5,0.8,356.1,2.77,15.72167363
162743,2.65,6.3,6.7,1084.5,42.44,15.86360645
13202,28.65,6.5,10.84,72,70.45,14.96469863
161467,8,4.8,2.69,97.2,12.91,14.69660332
1316366,42.85,5.3,0.73,42.6,3.87,15.20125332
1321202,11.75,5.7,0.46,413.1,2.64,15.89514707
163361,6.85,5.7,1.56,255.4,8.89,15.89514707
1320675,13.15,4.6,0.72,610.4,3.32,15.89514707
163437,3.35,6.8,1.21,1032.4,8.21,15.89514707
1319786,32.95,4.3,0.29,6.8,1.25,16.32094551
163314,3.55,6.9,6.23,903.3,42.69,15.75321426
1319086,14.65,2.9,0.66,16.6,1.92,15.89514707
163531,13.85,4.5,1.12,11,5.07,15.53242988
1319543,40.6,3.5,0.59,117.8,2.04,16.16324238
163281,1.5,4.1,4.7,789.3,19.03,15.89514707
163468,5.9,7.4,4.28,597.2,31.52,15.89514707
163017,60.6,2,2.33,49.5,4.71,15.89514707
1318665,34.45,3.2,0.53,1.5,1.73,15.5482002
1319328,16.3,3.9,0.63,738.9,2.43,15.75321426
161390,5.275,2.3,1.21,153.6,2.8,15.07509082
1310634,5.365,4.4,0.89,868.4,3.9,14.88584707
1314954,5.9,2.2,0.99,106,2.15,15.35895645
161060,6.215,5.3,1.73,563.6,9.11,14.93315801
1310916,13.495,2.8,0.45,6,1.27,15.40626738
1315611,3.8,4,0.81,562.8,3.21,15.20125332
162208,2.25,6.7,1.8,798,12.13,15.20125332
162181,5.1,4.3,7.82,336.6,33.3,14.94892832
161604,1.3,4.9,3.1,747.4,15.18,14.69660332
161323,3,5.3,3.93,426.8,21.02,14.69660332
162273,2.7,2.7,5.42,375.9,14.42,15.20125332
161820,7,1.1,1.62,67.8,1.84,14.94892832
162375,3.3,5.8,4.12,887.9,24.01,15.20125332
161621,2.1,6.9,9.62,2063.1,66.31,14.96469863
161633,5.45,5.6,2.6,303,14.61,14.96469863
1319830,6.05,5.2,0.56,998.7,2.93,16.32094551
1320220,3.8,4.4,0.59,1577.8,2.59,15.89514707
13382,2.25,3,11.94,1394.2,36.02,15.89514707
163179,10.05,3.5,2.48,198,8.6,16.16324238
163469,5.2,2.3,1.23,296.1,2.79,15.89514707
163380,12.45,2.3,1.63,33.6,3.8,15.89514707
1318000,12.8,2.1,0.75,1.3,1.59,15.5482002
162898,89.85,1.1,1.76,30.2,2.02,15.62705176
163009,7.6,1.6,2.22,308.8,3.55,15.75321426
162776,46.05,2.9,3.79,1897,10.82,15.69013301
163049,5.75,2.8,1.01,468.2,2.87,15.89514707
1320192,7.6,4.1,0.51,222.4,2.09,15.89514707
1319552,11.55,3.1,0.42,52.6,1.31,16.16324238
1319916,4.6,4.2,0.43,343.8,1.78,16.16324238
163423,2.65,2.8,1.88,516.5,5.27,15.89514707
1319208,4.7,4.7,0.99,196.2,4.68,15.89514707
163140,151.3,2.1,1.24,32.8,2.63,15.89514707
161133,2.96,3.4,1.52,327.9,5.16,15.07509082
1310764,11.255,2.9,0.83,28.4,2.39,15.07509082
1312068,6.16,4.1,0.62,1631.6,2.54,15.62705176
1309222,8.05,3.2,0.62,6,1.96,14.88584707
1309414,10.18,2,0.3,5.8,0.61,14.88584707
1309841,2.56,2.7,0.29,6.4,0.77,14.88584707
1310569,3.37,2.5,0.94,32.6,2.35,15.1697127
161240,7.91,4.1,2.25,1181.1,9.18,15.62705176
1311193,21.905,2.6,0.76,394.9,1.94,15.62705176
161340,7.44,2.5,2.29,258.3,5.62,15.75321426
1311032,20.13,3.7,0.56,447,2.09,15.62705176
160658,4.75,2.8,2.23,7.2,6.33,14.93315801
1308634,12.035,2.3,0.78,12.6,1.79,15.05932051
1309244,8.17,2.7,0.96,11.4,2.61,15.05932051
163204,4.05,4.5,2.4,329.6,10.91,16.16324238
163303,4.9,5.2,1.39,1209.7,7.21,16.16324238
162026,29.36,2.1,7.51,190.2,15.95,15.51665957
161899,15.35,1.4,2.09,90.3,2.86,15.81629551
1314959,27.95,2.5,0.4,332,1,15.81629551
1315066,16.45,2.5,0.95,195.9,2.37,15.81629551
1314956,45.75,2.7,0.63,1967.5,1.7,15.81629551
1314905,17.65,3.2,0.51,74.3,1.6,15.35895645
1315055,42.3,4.1,0.29,155.7,1.22,15.35895645
161884,16.45,5.1,1.25,130.1,6.35,15.35895645
1314566,19.15,3.1,0.84,60.4,2.61,15.35895645
1314235,14.75,3.6,0.98,1840.5,3.5,15.35895645
1313987,45.9,4.2,0.62,57.3,2.62,15.35895645
1313429,11.05,3.7,0.53,203,1.96,15.2958752
1313468,29.3,3.1,0.38,82.1,1.18,14.96469863
1312564,27.35,4.4,0.44,1.8,1.93,14.96469863
1311975,12.5,3.3,0.38,142.1,1.24,14.96469863
1312367,5.2,3.8,0.61,1219.7,2.32,14.96469863
1312669,7.05,4.7,0.62,1303.5,2.93,14.96469863
1312853,18.65,3.2,0.29,299.9,0.93,14.96469863
13211,5.15,3.4,10.12,1039.6,33.95,14.69660332
1311496,8.05,4.1,0.7,181.4,2.9,14.96469863
1311602,10.9,3.6,0.86,133.4,3.11,14.69660332
1312488,11.1,3,0.52,28,1.55,14.69660332
1311634,33.3,3.6,0.82,319.5,2.95,14.69660332
1311912,9.05,3.4,0.68,231.2,2.32,14.69660332
1312732,7.05,3.9,0.46,397.7,1.79,14.69660332
161635,5.5,4.9,1.5,108.8,7.26,14.69660332
1312971,2.95,5.2,0.57,840.9,2.98,14.69660332
13239,2.2,5.4,11.55,1122.8,61.99,14.69660332
161707,2.45,7.2,4.75,4241.1,34.08,14.69660332
161674,6.6,4.2,2.07,1139.6,8.66,14.69660332
1313918,5.65,4.9,0.9,343.4,4.42,14.94892832
161836,4.45,4.4,2.37,411.2,10.45,14.94892832
162119,5.65,6.5,2.04,853.7,13.2,14.94892832
162088,5.15,4.8,2.35,564,11.26,15.20125332
162057,2.6,6.1,5.33,142.6,32.57,14.94892832
1314946,2,3.6,0.63,7.5,2.24,14.94892832
1314643,3,4.6,0.58,18.7,2.69,15.20125332
1315402,10.4,4.2,0.62,116.5,2.57,15.20125332
1315226,5.1,4.3,0.53,415.1,2.26,15.20125332
1315267,3.15,4.2,0.49,356.1,2.03,15.20125332
1315308,13.3,3,0.49,28.4,1.47,14.94892832
13157,3.015,5.7,10.15,728.6,58.29,14.88584707
162204,1.9,4.3,2.09,187.6,9.05,15.20125332
162084,5.4,4.7,2.38,252,11.15,15.20125332
162267,6.3,2.8,2.77,130.6,7.88,15.20125332
162220,6.5,5.2,3.42,479.3,17.72,15.35895645
162249,11.1,9.3,9.67,363,89.59,15.20125332
162195,4.9,6.9,4.6,367.6,31.57,15.20125332
1315558,5.9,3.9,0.54,57.1,2.11,15.35895645
1315266,4.3,3.5,0.93,676.8,3.27,15.20125332
1315708,5.7,3.7,0.55,1230.6,2.02,15.20125332
1315871,3.85,4.4,0.46,7.6,2.02,15.20125332
162343,36.7,2.1,3.75,300.5,8.05,15.20125332
1316288,8.2,3.9,0.88,167.8,3.41,15.20125332
1316143,7.05,3.9,0.82,300.7,3.2,15.35895645
162353,6.35,2.4,1.71,6716.8,4.06,15.20125332
162377,3,8.8,2.26,628.4,19.87,15.20125332
1316608,26,3.1,0.46,904.6,1.41,15.35895645
1315768,20.35,3.5,0.46,188.6,1.61,15.35895645
1316381,7.7,2.4,0.55,530.7,1.28,15.81629551
1317068,8.05,3.5,0.46,191.1,1.6,15.72167363
1317078,27.2,2.3,0.36,78.4,0.81,15.72167363
1317393,2.9,3.8,0.58,1356.2,2.23,15.72167363
162778,41.8,2,1.16,977.9,2.37,15.86360645
1318298,3.45,4.3,0.93,178.9,3.99,15.86360645
162806,2.7,5.4,1.01,357.9,5.5,15.86360645
1318097,6.05,4.6,0.81,412.5,3.78,15.86360645
1318057,4.75,4.3,0.69,167.7,2.96,15.86360645
1318199,9.1,4.5,0.21,89.2,0.94,15.86360645
162896,4.8,7.1,2.24,471.7,15.98,15.86360645
1318941,52.55,3.1,0.49,369.4,1.53,16.16324238
1319510,35.4,3.2,0.53,164.4,1.68,16.32094551
1319570,4.1,3,0.84,391.3,2.54,16.16324238
163209,3.95,4.8,1.07,704.7,5.18,16.32094551
1319798,8.8,3.2,0.38,492.8,1.23,16.16324238
1319865,6.05,3.6,0.4,544.2,1.41,16.16324238
1318465,3.7,2.5,0.91,447,2.32,15.72167363
1316229,2.8,4.2,0.55,116.9,2.31,14.94892832
161458,14.6,2.9,1.8,237.7,5.15,15.2958752
1310358,8.65,2.3,0.51,1914,1.16,15.0435502
1315455,7.8,5.1,0.94,109.6,4.8,14.94892832
162109,9.95,3,1.55,36.1,4.73,14.9173877
1315131,79.45,3.1,0.64,5.5,1.99,14.9173877
162221,13.35,1.5,1.08,79.5,1.57,14.9173877
161634,2.2,8.4,4.29,3077.3,36.16,14.69660332
163364,3.65,5,3.35,934.7,16.64,15.89514707
163280,3.85,3.1,1.11,336.4,3.49,15.89514707
1320557,6.9,4.5,0.46,575.5,2.09,15.89514707
163375,6.65,4.7,1.52,183,7.08,15.89514707
1321149,8.2,3.6,0.39,67.2,1.4,15.89514707
1321262,11.55,4.8,0.7,282.3,3.37,15.89514707
163587,60.05,3.1,1.09,1074.8,3.34,15.87937676
1313723,9.6,2.5,0.17,72,0.42,14.69660332
1313820,4.9,2.7,0.79,305.5,2.16,14.69660332
161843,5.6,1.6,1.96,74.7,3.21,14.94892832
1310727,17.225,3.3,0.64,5.8,2.12,15.07509082
1311255,14.8,3.5,0.45,6.4,1.55,15.23279395
1310301,6.65,2,0.46,0.9,0.91,15.69013301
1308984,45.98,2.4,0.5,33.6,1.21,15.5482002
1312622,4.6,2.9,0.28,8.3,0.8,15.87937676
1312406,15.2,2.1,0.44,1.7,0.94,15.87937676
1313208,22.65,2.1,0.51,13.2,1.08,15.87937676
161832,18.785,2.5,1.02,6.7,2.56,15.57974082
1314189,50.2,2.2,0.49,18.1,1.08,15.57974082
162118,16.45,4.3,1.66,14.4,7.2,15.57974082
1315663,6.9,2.4,0.86,17.8,2.04,15.57974082
1315937,20.15,2.8,0.81,72,2.23,15.57974082
1315993,16.6,2.8,0.58,35.8,1.59,15.57974082
161275,25.6,4.8,6.97,122.1,33.2,15.69013301
162013,16.81,3.9,2.36,7.7,9.28,15.26433457
1315625,35.65,1.5,0.59,9.3,0.9,15.4220377
1317024,13.5,1.5,0.29,78.7,0.44,15.69013301
1317614,26.9,2.9,0.43,10.9,1.24,15.62705176
1320095,27,3.7,0.88,21.7,3.25,16.32094551
162073,90.95,3.9,4.45,206.8,17.18,15.34318613
1320044,16,3.4,0.87,63.2,2.95,16.35248613
13381,3.3,6.6,22.72,2789.2,150.38,15.89514707
1314156,60.25,3.9,0.42,523.7,1.63,15.81629551
161600,3,7,1.7,45.3,11.85,14.96469863
160955,8.28,5,3.89,132.4,19.52,14.93315801
161585,43.795,1.4,1.84,91.7,2.55,15.07509082
160862,13.05,2.3,2.87,37.2,6.73,15.53242988
1309710,26.1,2.3,0.68,9.1,1.55,15.53242988
161189,105.55,3.6,1.32,25,4.8,14.96469863
161189,4.5,3.6,1.32,25,4.8,14.96469863
1312183,13.4,2.8,0.43,239.6,1.22,14.69660332
161928,4.1,9.4,4.15,1110.1,39.23,15.20125332
1314707,17.05,3.7,0.48,362.1,1.78,15.20125332
162139,5.95,7.4,2.98,65.6,22.12,14.94892832
1315497,53.4,4.6,0.5,15.7,2.29,14.94892832
162083,9.6,6.6,1.13,440.1,7.42,15.20125332
1316609,41.9,2.6,0.78,219.4,2.05,15.72167363
1317142,10.4,3,0.78,110.5,2.35,15.86360645
1318282,2.15,5.1,0.66,2974.8,3.34,15.87937676
1319314,26.6,3.8,0.71,57.9,2.74,16.32094551
1319278,36.35,2.2,0.48,73.4,1.03,16.16324238
1319297,19.05,3.9,0.41,1151.9,1.59,16.16324238
162748,4.4,6,2.37,3169.1,14.24,15.86360645
161145,35.605,2.5,1.35,142.2,3.32,15.35895645
1318338,62.05,4,0.65,597.3,2.58,15.87937676
1319429,15.6,3.4,0.7,226.9,2.37,16.32094551
1319134,29.65,3.4,0.66,321.5,2.22,15.89514707
1319300,35.8,3.9,0.52,1112.3,2.02,15.89514707
1318087,4.4,3.5,0.69,223.3,2.41,15.86360645
1310558,3.84,3.2,0.42,435.8,1.36,14.88584707
1312091,6.11,3.7,0.5,354,1.84,15.35895645
161256,45.505,2.8,3.76,268.9,10.34,15.62705176
1311700,9.59,2.9,0.68,204.2,1.99,15.07509082
1311590,6.275,1.9,0.19,81.8,0.37,15.07509082
161828,2.1,2.4,4.11,149.4,9.75,14.9173877
1316641,49.15,2.6,0.46,27.7,1.22,15.72167363
1317463,2.6,6.9,0.45,2405.1,3.12,15.72167363
1316908,5,4.4,0.99,2274,4.32,15.62705176
1319087,140.35,3.3,0.42,245.3,1.38,15.89514707
1319195,55.35,5.1,0.41,109.6,2.08,15.89514707
1321366,98.85,5.5,0.71,263.9,3.85,15.87937676
1321143,1.8,2.7,0.49,406.6,1.33,16.16324238
1320641,1.95,3.5,0.37,848.9,1.32,15.89514707
1320424,18.5,2.4,0.43,138.6,1.03,15.75321426
1321266,4.25,3.7,0.47,110.1,1.76,15.89514707
1316324,25.9,3,0.46,186.5,1.35,15.81629551
1315409,8.3,2.6,0.46,159.5,1.19,14.94892832
1312988,2.65,4.8,0.32,442.7,1.53,14.69660332
1315628,18.35,3.7,0.47,201.2,1.76,15.20125332
161434,16.6,4.6,1.52,31.8,6.95,14.69660332
1311920,22.1,3.5,0.35,21,1.2,14.96469863
1312693,9.1,2.7,0.34,361.1,0.94,14.69660332
1313678,7.05,4.3,0.76,140.6,3.3,14.69660332
1313163,3.7,3.8,0.46,175.6,1.74,14.96469863
1317651,8.35,3.7,0.6,1207.9,2.19,15.86360645
1315189,3.2,5.9,0.85,934.7,5.01,15.20125332
13376,5.55,10.5,16.91,1654.8,177.71,15.73744395
13315,21.8,10.2,45.48,19.4,462,15.87937676
13117,15.95,1,24.3,7,24.3,15.1697127
13052,5.35,9.1,36.24,902.9,330.75,13.87654707
160788,11.1,5.5,6.61,645.6,36.25,15.0435502
13067,7.9,4,16.18,36,65.01,14.93315801
160160,12.75,5.4,1.86,196.8,10.1,14.93315801
13125,3.8,5.4,54.7,1851.7,296.94,14.74391426
13010,69.3,3.7,39.57,67.9,146.32,14.49158926
165338,5,1,3.85,7.7,3.74,15.43780801
165357,5,1.4,5.06,175.2,7.13,15.43780801
165301,5,1.5,8.61,92.3,12.73,15.43780801
165399,5,0.8,1.4,28.1,1.06,15.43780801
1330435,5,1.5,0.67,3.8,0.97,15.43780801
165399,22,0.8,1.4,28.1,1.06,15.43780801
1330302,13,1.5,0.47,27.8,0.69,15.43780801
165445,5,0.9,3,168,2.71,15.43780801
1330663,14,1.7,0.77,118.7,1.31,15.43780801
1330562,22,1.7,0.42,12.1,0.72,15.43780801
165366,32.5,1.2,1.75,52.7,2.09,15.43780801
165333,18,1,1.68,162.9,1.69,15.43780801
1330663,43,1.7,0.77,118.7,1.31,15.43780801
165458,38,1.1,2.42,337.7,2.57,15.43780801
165458,19,1.1,2.42,337.7,2.57,15.43780801
165357,20.5,1.4,5.06,175.2,7.13,15.43780801
1329595,24.5,2.6,0.41,765.6,1.06,15.43780801
1206,4.6,5.6,125.26,18166.5,703.17,15.62705176
13686,5.15,1,11.79,400.2,11.79,16.06862051
13674,4.5,5.8,22.31,1856.9,129.31,15.62705176
161816,57,4.8,1.89,960.1,9.04,14.7912252
1309773,5.3,3.4,0.18,898.7,0.62,13.86077676
160746,7.3,4.5,1,311.4,4.52,13.9080877
1306975,3.5,4.1,0.33,68,1.36,13.49805957
13097,30,6.6,10.81,706.6,71.43,12.7726252
1306024,6.8,3.8,0.35,340.1,1.32,12.7726252
160162,3,4.3,1.27,1183,5.42,12.18912363
160131,6.3,4.4,1.54,803,6.8,11.93679863
1305503,6.5,5,0.26,89.7,1.29,13.60845176
1303154,4.2,4.4,0.32,1799.4,1.4,12.07873145
159571,27,4.4,2.62,252.4,11.64,11.60562207
1302337,20,3.7,0.84,17.3,3.09,11.95256895
159363,1.1,3.3,6.57,1142.6,21.92,14.01847988
159162,3.2,6.2,1.97,3369.7,12.23,13.89231738
12959,17,18.7,76.28,214.8,1428.69,13.6557627
12955,38,4.4,13.09,1790.6,57.4,13.18265332
1297020,8.8,5.9,0.9,672.6,5.29,14.23926426
158563,4.2,7.1,1.33,3905.3,9.45,14.23926426
158377,1,5.7,1.28,891.2,7.31,13.11957207
105,3.5,27.9,5486.23,3385.2,153000,13.1511127
1294843,4.5,3.7,0.38,8124.2,1.4,14.25503457
158379,2.9,15.2,4.7,1105,71.42,12.85147676
1160,12,17,474.39,3216.1,8077.22,13.54537051
158015,10,5.3,1.17,896.2,6.19,12.85147676
157886,7.1,6,2.23,1013.3,13.48,12.8987877
157682,5.9,5.8,1.05,585.4,6.07,14.06579082
